brand,series,models,sales_name,guiding_price,level_id,year,vehicle_type_agg,vehicle_size_agg,production_status_agg,idling_year_agg,vehicle_attributes_agg,chassis_code_agg,produced_year_agg
宝马,3系,328Li,2.0T 手自一体 豪华设计套装(改款),45.36,CBM0120A0062,2013,轿车,中型车,停产,2014,合资,F35,2013
宝马,3系,328Li,2.0T 手自一体 风尚型设计套装,47.3,CBM0120A0050,2013,轿车,中型车,停产,2014,合资,F35,2012
宝马,3系,328Li,2.0T 手自一体 风尚设计套装,46.48,CBM0120A0069,2014,轿车,中型车,停产,2014,合资,F35,2013
宝马,3系,328Li,2.0T 手自一体 风尚设计套装(改款),47.56,CBM0120A0063,2013,轿车,中型车,停产,2014,合资,F35,2013
宝马,3系,328Li,2.0T 手自一体 马年限量版,48.98,CBM0120A0109,2014,轿车,中型车,停产,2014,合资,F35,2014
宝马,3系,328Li xDrive,2.0T 手自一体 40周年限量版,48.78,CBM0120A0144,2015,轿车,中型车,停产,2015,合资,F35,2015
宝马,3系,328Li xDrive,2.0T 手自一体 时尚型,45.28,CBM0120A0112,2015,轿车,中型车,停产,2015,合资,F35,2014
宝马,3系,328Li xDrive,2.0T 手自一体 豪华设计套装,48.68,CBM0120A0105,2014,轿车,中型车,停产,2014,合资,F35,2014
宝马,3系,328Li xDrive,2.0T 手自一体 风尚设计套装,48.68,CBM0120A0106,2014,轿车,中型车,停产,2014,合资,F35,2014
宝马,3系,328i,2.0T 手自一体 M运动型,45.2,CBM0120A0161,2016,轿车,中型车,停产,2016,合资,F30,2015
宝马,3系,328i,2.0T 手自一体 M运动型,46.2,CBM0120A0093,2013,轿车,中型车,停产,2014,合资,F30,2013
宝马,3系,328i,2.0T 手自一体 M运动型,46.6,CBM0120A0104,2014,轿车,中型车,停产,2014,合资,F30,2014
宝马,3系,328i,2.0T 手自一体 运动设计套装,43.2,CBM0120A0092,2013,轿车,中型车,停产,2014,合资,F30,2013
宝马,3系,328i,2.0T 手自一体 运动设计套装,43.6,CBM0120A0103,2014,轿车,中型车,停产,2014,合资,F30,2014
宝马,3系,328i xDrive,2.0T 手自一体 M运动型,47.4,CBM0120A0162,2016,轿车,中型车,停产,2016,合资,F30,2015
宝马,3系,328i xDrive,2.0T 手自一体 运动设计套装,45.8,CBM0120A0107,2014,轿车,中型车,停产,2014,合资,F30,2014
宝马,3系,330Li,2.0T 手自一体 M运动型,43.09,CBM0120A0186,2017,轿车,中型车,停产,2017,合资,F35,2016
宝马,3系,330Li,2.0T 手自一体 M运动曜夜套装,36.99,CBM0120A0408,2025,轿车,中型车,在产,—,合资,G28,2024
宝马,3系,330Li,2.0T 手自一体 M运动曜夜套装,39.99,CBM0120A0377,2023,轿车,中型车,停产,2023,合资,G28,2022
宝马,3系,330Li,2.0T 手自一体 M运动曜夜版,42.98,CBM0120A0220,2018,轿车,中型车,停产,2018,合资,F35,2018
宝马,3系,330Li,2.0T 手自一体 M运动曜夜版,43.09,CBM0120A0210,2018,轿车,中型车,停产,2018,合资,F35,2017
宝马,3系,330Li,2.0T 手自一体 尊享型 M运动曜夜套装,39.99,CBM0120A0409,2025,轿车,中型车,在产,—,合资,G28,2024
宝马,3系,330Li xDrive,2.0T 手自一体 M运动曜夜套装,39.89,CBM0120A0352,2022,轿车,中型车,停产,2022,合资,G28,2021
宝马,3系,330Li xDrive,2.0T 手自一体 M运动曜夜套装,40.99,CBM0120A0265,2020,轿车,中型车,停产,2020,合资,G28,2019
宝马,3系,330Li xDrive,2.0T 手自一体 M运动曜夜套装(改款),40.99,CBM0120A0343,2021,轿车,中型车,停产,2021,合资,G28,2021
宝马,3系,330Li xDrive,2.0T 手自一体 M运动曜夜套装(改款二),40.59,CBM0120A0341,2021,轿车,中型车,停产,2021,合资,G28,2021
宝马,3系,330Li xDrive,2.0T 手自一体 豪华套装,48.38,CBM0120A0221,2018,轿车,中型车,停产,2018,合资,F35,2018
宝马,3系,330Li xDrive,2.0T 手自一体 豪华套装,48.69,CBM0120A0211,2018,轿车,中型车,停产,2018,合资,F35,2017
宝马,3系,330Li xDrive,2.0T 手自一体 豪华设计套装,48.69,CBM0120A0187,2017,轿车,中型车,停产,2017,合资,F35,2016
宝马,3系,330i,2.0T 手自一体 M运动型,45.2,CBM0120A0181,2017,轿车,中型车,停产,2017,合资,F30,2016
宝马,3系,330i,2.0T 手自一体 M运动曜夜套装,35.99,CBM0120A0407,2025,轿车,中型车,在产,—,合资,G20,2024
宝马,3系,330i,2.0T 手自一体 M运动曜夜套装,37.09,CBM0120A0351,2022,轿车,中型车,停产,2022,合资,G20,2021
宝马,3系,330i,2.0T 手自一体 M运动曜夜套装,37.99,CBM0120A0264,2020,轿车,中型车,停产,2020,合资,G20,2019
宝马,3系,330i,2.0T 手自一体 M运动曜夜套装,38.19,CBM0120A0376,2023,轿车,中型车,停产,2023,合资,G20,2022
宝马,3系,330i,2.0T 手自一体 M运动曜夜套装(改款),37.99,CBM0120A0342,2021,轿车,中型车,停产,2021,合资,G20,2021
宝马,3系,330i,2.0T 手自一体 M运动曜夜套装(改款二),37.59,CBM0120A0340,2021,轿车,中型车,停产,2021,合资,G20,2021
宝马,3系,330i,2.0T 手自一体 M运动曜夜版,44.68,CBM0120A0214,2018,轿车,中型车,停产,2018,合资,F30,2018
宝马,3系,330i,2.0T 手自一体 M运动曜夜版,45.2,CBM0120A0204,2018,轿车,中型车,停产,2018,合资,F30,2017
宝马,3系,335Li,3.0T 手自一体 豪华设计套装,59.88,CBM0130A0012,2016,轿车,中型车,停产,2016,合资,F35,2015
宝马,3系,335Li,3.0T 手自一体 风尚型,59.96,CBM0130A0001,2013,轿车,中型车,停产,2014,合资,F35,2012
宝马,3系,335Li,3.0T 手自一体 风尚设计套装,60.78,CBM0130A0004,2014,轿车,中型车,停产,2014,合资,F35,2013
宝马,3系,335Li,3.0T 手自一体 风尚设计套装(改款),60.26,CBM0130A0003,2013,轿车,中型车,停产,2014,合资,F35,2013
宝马,5系,520Li,2.0T 手自一体 典雅型,42.86,CBM0220A0005,2013,轿车,中大型车,停产,2014,合资,F18,2012
宝马,5系,520Li,2.0T 手自一体 典雅型,43.56,CBM0220A0015,2014,轿车,中大型车,停产,2014,合资,F18,2013
宝马,5系,520Li,2.0T 手自一体 典雅型(改款),43.56,CBM0220A0035,2014,轿车,中大型车,停产,2016,合资,F18,2014
宝马,5系,520Li,2.5 手自一体 典雅型,41.86,CBM0225A0050,2011,轿车,中大型车,停产,2011,合资,F18,2010
宝马,5系,520Li,2.5 手自一体 典雅型,42.86,CBM0225A0063,2012,轿车,中大型车,停产,2012,合资,F18,2011
宝马,5系,523Li,2.5 手自一体 豪华型,48.96,CBM0225A0048,2011,轿车,中大型车,停产,2011,合资,F18,2010
宝马,5系,523Li,2.5 手自一体 豪华型,49.46,CBM0225A0065,2012,轿车,中大型车,停产,2012,合资,F18,2011
宝马,5系,523Li,2.5 手自一体 领先型,44.96,CBM0225A0049,2011,轿车,中大型车,停产,2011,合资,F18,2010
宝马,5系,523Li,2.5 手自一体 领先型,45.96,CBM0225A0064,2012,轿车,中大型车,停产,2012,合资,F18,2011
宝马,5系,523Li,2.5 手自一体 领先型,46.86,CBM0225A0059,2010,轿车,中大型车,停产,2011,合资,E60,2010
宝马,5系,525Li,2.0T 手自一体 M运动套装,42.39,CBM0220A0235,2022,轿车,中大型车,停产,2021,合资,G38,2021
宝马,5系,525Li,2.0T 手自一体 M运动套装,42.69,CBM0220A0172,2020,轿车,中大型车,停产,2020,合资,G38,2019
宝马,5系,525Li,2.0T 手自一体 M运动套装,43.69,CBM0220A0103,2018,轿车,中大型车,停产,2018,合资,G38,2018
宝马,5系,525Li,2.0T 手自一体 M运动套装,43.99,CBM0220A0112,2018,轿车,中大型车,停产,2018,合资,G38,2017
宝马,5系,525Li,2.0T 手自一体 M运动套装(改款),42.19,CBM0220A0222,2021,轿车,中大型车,停产,2021,合资,G38,2021
宝马,5系,525Li,2.0T 手自一体 M运动套装(改款),42.69,CBM0220A0158,2019,轿车,中大型车,停产,2019,合资,G38,2019
宝马,5系,525Li,2.0T 手自一体 M运动套装(改款),42.89,CBM0220A0248,2022,轿车,中大型车,停产,2022,合资,G38,2021
宝马,5系,525Li,2.0T 手自一体 M运动套装(改款二),43.39,CBM0220A0274,2022,轿车,中大型车,停产,2024,合资,G38,2022
宝马,5系,525Li,2.0T 手自一体 卓乐版,56.19,CBM0220A0014,2013,轿车,中大型车,停产,2013,合资,F18,2013
宝马,5系,525Li,2.0T 手自一体 豪华型,49.46,CBM0220A0007,2013,轿车,中大型车,停产,2014,合资,F18,2012
宝马,5系,525Li,2.0T 手自一体 豪华套装,42.39,CBM0220A0234,2022,轿车,中大型车,停产,2021,合资,G38,2021
宝马,5系,525Li,2.0T 手自一体 豪华套装,42.69,CBM0220A0171,2020,轿车,中大型车,停产,2020,合资,G38,2019
宝马,5系,525Li,2.0T 手自一体 豪华套装,43.69,CBM0220A0102,2018,轿车,中大型车,停产,2018,合资,G38,2018
宝马,5系,525Li,2.0T 手自一体 豪华套装,43.99,CBM0220A0111,2018,轿车,中大型车,停产,2018,合资,G38,2017
宝马,5系,525Li,2.0T 手自一体 豪华套装(改款),42.19,CBM0220A0221,2021,轿车,中大型车,停产,2021,合资,G38,2021
宝马,5系,525Li,2.0T 手自一体 豪华套装(改款),42.69,CBM0220A0157,2019,轿车,中大型车,停产,2019,合资,G38,2019
宝马,5系,525Li,2.0T 手自一体 豪华套装(改款),42.89,CBM0220A0247,2022,轿车,中大型车,停产,2022,合资,G38,2021
宝马,5系,525Li,2.0T 手自一体 豪华套装(改款二),43.39,CBM0220A0273,2022,轿车,中大型车,停产,2024,合资,G38,2022
宝马,5系,525Li,2.0T 手自一体 豪华设计套装,49.96,CBM0220A0017,2014,轿车,中大型车,停产,2016,合资,F18,2013
宝马,5系,525Li,2.0T 手自一体 领先型,45.96,CBM0220A0006,2013,轿车,中大型车,停产,2014,合资,F18,2012
宝马,5系,525Li,2.0T 手自一体 领先型,46.66,CBM0220A0016,2014,轿车,中大型车,停产,2016,合资,F18,2013
宝马,5系,525Li,2.0T 手自一体 风尚设计套装,49.96,CBM0220A0018,2014,轿车,中大型车,停产,2015,合资,F18,2013
宝马,5系,525Li 48V,2.0T 手自一体 M运动套装,43.99,CBM0220A0346,2025,轿车,中大型车,停产,2025,合资,G68,2024
宝马,5系,525Li 48V,2.0T 手自一体 豪华套装,43.99,CBM0220A0345,2025,轿车,中大型车,停产,2025,合资,G68,2024
宝马,5系,528Li,2.0T 手自一体 上市特别版,44.99,CBM0220A0079,2018,轿车,中大型车,停产,2018,合资,G38,2017
宝马,5系,528Li,2.0T 手自一体 豪华设计套装,61.96,CBM0220A0033,2014,轿车,中大型车,停产,2016,合资,F18,2014
宝马,5系,528Li,2.0T 手自一体 领先型,55.06,CBM0220A0032,2014,轿车,中大型车,停产,2016,合资,F18,2014
宝马,5系,528Li,2.0T 手自一体 风尚设计套装,61.96,CBM0220A0034,2014,轿车,中大型车,停产,2015,合资,F18,2014
宝马,5系,528Li,3.0 手自一体 豪华型,62.56,CBM0230A0023,2011,轿车,中大型车,停产,2011,合资,F18,2010
宝马,5系,528Li,3.0 手自一体 领先型,55.06,CBM0230A0026,2011,轿车,中大型车,停产,2011,合资,F18,2010
宝马,5系,528Li xDrive,2.0T 手自一体 豪华设计套装,64.56,CBM0220A0030,2014,轿车,中大型车,停产,2016,合资,F18,2014
宝马,5系,528Li xDrive,2.0T 手自一体 领先型,57.66,CBM0220A0029,2014,轿车,中大型车,停产,2016,合资,F18,2014
宝马,5系,528Li xDrive,2.0T 手自一体 风尚设计套装,64.56,CBM0220A0031,2014,轿车,中大型车,停产,2015,合资,F18,2014
宝马,5系,530Le,2.0T 手自一体,69.86,CBM0220A0070,2017,轿车,中大型车,停产,2018,合资,F18,2016
宝马,5系,530Le,2.0T 手自一体 先锋版,53.69,CBM0220A0170,2020,轿车,中大型车,停产,2020,合资,G38,2019
宝马,5系,530Le,2.0T 手自一体 先锋版,53.99,CBM0220A0155,2019,轿车,中大型车,停产,2019,合资,G38,2019
宝马,5系,530Le,2.0T 手自一体 先锋版(改款),53.69,CBM0220A0166,2019,轿车,中大型车,停产,2019,合资,G38,2019
宝马,5系,530Le,2.0T 手自一体 豪华套装,49.69,CBM0220A0104,2018,轿车,中大型车,停产,2018,合资,G38,2018
宝马,5系,530Le,2.0T 手自一体 豪华套装,49.89,CBM0220A0120,2018,轿车,中大型车,停产,2018,合资,G38,2017
宝马,5系,530Le,2.0T 手自一体 豪华套装,49.99,CBM0220A0121,2019,轿车,中大型车,停产,2019,合资,G38,2018
宝马,5系,530Le,2.0T 手自一体 豪华套装(改款),49.69,CBM0220A0165,2019,轿车,中大型车,停产,2019,合资,G38,2019
宝马,5系,530Le,2.0T 手自一体 豪华设计套装,69.86,CBM0220A0046,2015,轿车,中大型车,停产,2016,合资,F18,2015
宝马,5系,530Le,2.0T 手自一体 里程升级版 先锋版,53.69,CBM0220A0194,2020,轿车,中大型车,停产,2020,合资,G38,2020
宝马,5系,530Le,2.0T 手自一体 里程升级版 豪华套装,49.99,CBM0220A0193,2020,轿车,中大型车,停产,2020,合资,G38,2020
宝马,5系,530Li,2.0T 手自一体 尊享型 M运动套装,50.39,CBM0220A0241,2022,轿车,中大型车,停产,2021,合资,G38,2021
宝马,5系,530Li,2.0T 手自一体 尊享型 M运动套装,50.69,CBM0220A0178,2020,轿车,中大型车,停产,2020,合资,G38,2019
宝马,5系,530Li,2.0T 手自一体 尊享型 M运动套装,51.19,CBM0220A0304,2023,轿车,中大型车,停产,2023,合资,G38,2023
宝马,5系,530Li,2.0T 手自一体 尊享型 M运动套装,51.99,CBM0220A0129,2019,轿车,中大型车,停产,2019,合资,G38,2018
宝马,5系,530Li,2.0T 手自一体 尊享型 M运动套装,52.49,CBM0220A0083,2018,轿车,中大型车,停产,2018,合资,G38,2017
宝马,5系,530Li,2.0T 手自一体 尊享型 M运动套装(改款),49.99,CBM0220A0254,2022,轿车,中大型车,停产,2022,合资,G38,2021
宝马,5系,530Li,2.0T 手自一体 尊享型 M运动套装(改款),50.19,CBM0220A0228,2021,轿车,中大型车,停产,2021,合资,G38,2021
宝马,5系,530Li,2.0T 手自一体 尊享型 M运动套装(改款),50.69,CBM0220A0164,2019,轿车,中大型车,停产,2019,合资,G38,2019
宝马,5系,530Li,2.0T 手自一体 尊享型 M运动套装(改款),52.25,CBM0220A0310,2023,轿车,中大型车,停产,2024,合资,G38,2023
宝马,5系,530Li,2.0T 手自一体 尊享型 M运动套装(改款),52.59,CBM0220A0101,2018,轿车,中大型车,停产,2018,合资,G38,2018
宝马,5系,530Li,2.0T 手自一体 尊享型 M运动套装(改款三),50.29,CBM0220A0280,2022,轿车,中大型车,停产,2023,合资,G38,2022
宝马,5系,530Li,2.0T 手自一体 尊享型 M运动套装(改款二),50.29,CBM0220A0336,2022,轿车,中大型车,停产,2023,合资,G38,2022
宝马,5系,530Li,2.0T 手自一体 尊享型 豪华套装,50.39,CBM0220A0240,2022,轿车,中大型车,停产,2021,合资,G38,2021
宝马,5系,530Li,2.0T 手自一体 尊享型 豪华套装,50.69,CBM0220A0177,2020,轿车,中大型车,停产,2020,合资,G38,2019
宝马,5系,530Li,2.0T 手自一体 尊享型 豪华套装,51.19,CBM0220A0303,2023,轿车,中大型车,停产,2023,合资,G38,2023
宝马,5系,530Li,2.0T 手自一体 尊享型 豪华套装,51.99,CBM0220A0128,2019,轿车,中大型车,停产,2019,合资,G38,2018
宝马,5系,530Li,2.0T 手自一体 尊享型 豪华套装,52.49,CBM0220A0082,2018,轿车,中大型车,停产,2018,合资,G38,2017
宝马,5系,530Li,2.0T 手自一体 尊享型 豪华套装(改款),49.99,CBM0220A0253,2022,轿车,中大型车,停产,2022,合资,G38,2021
宝马,5系,530Li,2.0T 手自一体 尊享型 豪华套装(改款),50.19,CBM0220A0227,2021,轿车,中大型车,停产,2021,合资,G38,2021
宝马,5系,530Li,2.0T 手自一体 尊享型 豪华套装(改款),50.69,CBM0220A0163,2019,轿车,中大型车,停产,2019,合资,G38,2019
宝马,5系,530Li,2.0T 手自一体 尊享型 豪华套装(改款),52.25,CBM0220A0309,2023,轿车,中大型车,停产,2024,合资,G38,2023
宝马,5系,530Li,2.0T 手自一体 尊享型 豪华套装(改款),52.59,CBM0220A0100,2018,轿车,中大型车,停产,2018,合资,G38,2018
宝马,5系,530Li,2.0T 手自一体 尊享型 豪华套装(改款三),50.29,CBM0220A0279,2022,轿车,中大型车,停产,2023,合资,G38,2022
宝马,5系,530Li,2.0T 手自一体 尊享型 豪华套装(改款二),50.29,CBM0220A0335,2022,轿车,中大型车,停产,2023,合资,G38,2022
宝马,5系,530Li,2.0T 手自一体 行政型 M运动套装,54.69,CBM0220A0243,2022,轿车,中大型车,停产,2021,合资,G38,2021
宝马,5系,530Li,2.0T 手自一体 行政型 M运动套装,54.99,CBM0220A0180,2020,轿车,中大型车,停产,2020,合资,G38,2019
宝马,5系,530Li,2.0T 手自一体 行政型 M运动套装,55.19,CBM0220A0306,2023,轿车,中大型车,停产,2023,合资,G38,2023
宝马,5系,530Li,2.0T 手自一体 行政型 M运动套装(改款),54.49,CBM0220A0230,2021,轿车,中大型车,停产,2021,合资,G38,2021
宝马,5系,530Li,2.0T 手自一体 行政型 M运动套装(改款),55.19,CBM0220A0256,2022,轿车,中大型车,停产,2022,合资,G38,2021
宝马,5系,530Li,2.0T 手自一体 行政型 M运动套装(改款),56.25,CBM0220A0312,2023,轿车,中大型车,停产,2024,合资,G38,2023
宝马,5系,530Li,2.0T 手自一体 行政型 M运动套装(改款三),55.19,CBM0220A0282,2022,轿车,中大型车,停产,2023,合资,G38,2022
宝马,5系,530Li,2.0T 手自一体 行政型 M运动套装(改款二),55.19,CBM0220A0338,2022,轿车,中大型车,停产,2023,合资,G38,2022
宝马,5系,530Li,2.0T 手自一体 行政型 豪华套装,54.69,CBM0220A0242,2022,轿车,中大型车,停产,2021,合资,G38,2021
宝马,5系,530Li,2.0T 手自一体 行政型 豪华套装,54.99,CBM0220A0179,2020,轿车,中大型车,停产,2020,合资,G38,2019
宝马,5系,530Li,2.0T 手自一体 行政型 豪华套装,55.19,CBM0220A0305,2023,轿车,中大型车,停产,2023,合资,G38,2023
宝马,5系,530Li,2.0T 手自一体 行政型 豪华套装(改款),54.49,CBM0220A0229,2021,轿车,中大型车,停产,2021,合资,G38,2021
宝马,5系,530Li,2.0T 手自一体 行政型 豪华套装(改款),55.19,CBM0220A0255,2022,轿车,中大型车,停产,2022,合资,G38,2021
宝马,5系,530Li,2.0T 手自一体 行政型 豪华套装(改款),56.25,CBM0220A0311,2023,轿车,中大型车,停产,2024,合资,G38,2023
宝马,5系,530Li,2.0T 手自一体 行政型 豪华套装(改款三),55.19,CBM0220A0281,2022,轿车,中大型车,停产,2023,合资,G38,2022
宝马,5系,530Li,2.0T 手自一体 行政型 豪华套装(改款二),55.19,CBM0220A0337,2022,轿车,中大型车,停产,2023,合资,G38,2022
宝马,5系,530Li,2.0T 手自一体 领先型 M运动套装,46.39,CBM0220A0237,2022,轿车,中大型车,停产,2021,合资,G38,2021
宝马,5系,530Li,2.0T 手自一体 领先型 M运动套装,46.69,CBM0220A0174,2020,轿车,中大型车,停产,2020,合资,G38,2019
宝马,5系,530Li,2.0T 手自一体 领先型 M运动套装,47.19,CBM0220A0300,2023,轿车,中大型车,停产,2023,合资,G38,2023
宝马,5系,530Li,2.0T 手自一体 领先型 M运动套装,47.69,CBM0220A0125,2019,轿车,中大型车,停产,2019,合资,G38,2018
宝马,5系,530Li,2.0T 手自一体 领先型 M运动套装,47.89,CBM0220A0081,2018,轿车,中大型车,停产,2018,合资,G38,2017
宝马,5系,530Li,2.0T 手自一体 领先型 M运动套装(改款),46.19,CBM0220A0224,2021,轿车,中大型车,停产,2021,合资,G38,2021
宝马,5系,530Li,2.0T 手自一体 领先型 M运动套装(改款),46.39,CBM0220A0160,2019,轿车,中大型车,停产,2019,合资,G38,2019
宝马,5系,530Li,2.0T 手自一体 领先型 M运动套装(改款),46.89,CBM0220A0250,2022,轿车,中大型车,停产,2022,合资,G38,2021
宝马,5系,530Li,2.0T 手自一体 领先型 M运动套装(改款),47.55,CBM0220A0308,2023,轿车,中大型车,停产,2024,合资,G38,2023
宝马,5系,530Li,2.0T 手自一体 领先型 M运动套装(改款),47.69,CBM0220A0097,2018,轿车,中大型车,停产,2018,合资,G38,2018
宝马,5系,530Li,2.0T 手自一体 领先型 M运动套装(改款二),47.19,CBM0220A0276,2022,轿车,中大型车,停产,2023,合资,G38,2022
宝马,5系,530Li,2.0T 手自一体 领先型 豪华套装,46.39,CBM0220A0236,2022,轿车,中大型车,停产,2021,合资,G38,2021
宝马,5系,530Li,2.0T 手自一体 领先型 豪华套装,46.69,CBM0220A0173,2020,轿车,中大型车,停产,2020,合资,G38,2019
宝马,5系,530Li,2.0T 手自一体 领先型 豪华套装,47.19,CBM0220A0299,2023,轿车,中大型车,停产,2023,合资,G38,2023
宝马,5系,530Li,2.0T 手自一体 领先型 豪华套装,47.69,CBM0220A0124,2019,轿车,中大型车,停产,2019,合资,G38,2018
宝马,5系,530Li,2.0T 手自一体 领先型 豪华套装,47.89,CBM0220A0080,2018,轿车,中大型车,停产,2018,合资,G38,2017
宝马,5系,530Li,2.0T 手自一体 领先型 豪华套装(改款),46.19,CBM0220A0223,2021,轿车,中大型车,停产,2021,合资,G38,2021
宝马,5系,530Li,2.0T 手自一体 领先型 豪华套装(改款),46.39,CBM0220A0159,2019,轿车,中大型车,停产,2019,合资,G38,2019
宝马,5系,530Li,2.0T 手自一体 领先型 豪华套装(改款),46.89,CBM0220A0249,2022,轿车,中大型车,停产,2022,合资,G38,2021
宝马,5系,530Li,2.0T 手自一体 领先型 豪华套装(改款),47.55,CBM0220A0307,2023,轿车,中大型车,停产,2024,合资,G38,2023
宝马,5系,530Li,2.0T 手自一体 领先型 豪华套装(改款),47.69,CBM0220A0096,2018,轿车,中大型车,停产,2018,合资,G38,2018
宝马,5系,530Li,2.0T 手自一体 领先型 豪华套装(改款二),47.19,CBM0220A0275,2022,轿车,中大型车,停产,2023,合资,G38,2022
宝马,5系,530Li,3.0 手自一体 豪华型,62.96,CBM0230A0036,2012,轿车,中大型车,停产,2012,合资,F18,2011
宝马,5系,530Li,3.0 手自一体 豪华设计套装,64.26,CBM0230A0065,2014,轿车,中大型车,停产,2014,合资,F18,2013
宝马,5系,530Li,3.0 手自一体 领先型,55.96,CBM0230A0037,2012,轿车,中大型车,停产,2012,合资,F18,2011
宝马,5系,530Li,3.0 手自一体 领先型,56.66,CBM0230A0064,2014,轿车,中大型车,停产,2014,合资,F18,2013
宝马,5系,530Li,3.0 手自一体 风尚设计套装,64.26,CBM0230A0066,2014,轿车,中大型车,停产,2014,合资,F18,2013
宝马,5系,530Li 48V,2.0T 手自一体 尊享型 M运动套装,52.59,CBM0220A0331,2024,轿车,中大型车,停产,2025,合资,G68,2024
宝马,5系,530Li 48V,2.0T 手自一体 尊享型 豪华套装,52.59,CBM0220A0330,2024,轿车,中大型车,停产,2025,合资,G68,2024
宝马,5系,530Li 48V,2.0T 手自一体 领先型 M运动套装,48.59,CBM0220A0329,2024,轿车,中大型车,停产,2025,合资,G68,2024
宝马,5系,530Li 48V,2.0T 手自一体 领先型 豪华套装,48.59,CBM0220A0328,2024,轿车,中大型车,停产,2025,合资,G68,2024
宝马,5系,530Li xDrive,2.0T 手自一体 M运动套装,48.39,CBM0220A0239,2022,轿车,中大型车,停产,2021,合资,G38,2021
宝马,5系,530Li xDrive,2.0T 手自一体 M运动套装,48.69,CBM0220A0176,2020,轿车,中大型车,停产,2020,合资,G38,2019
宝马,5系,530Li xDrive,2.0T 手自一体 M运动套装,49.19,CBM0220A0302,2023,轿车,中大型车,停产,2024,合资,G38,2023
宝马,5系,530Li xDrive,2.0T 手自一体 M运动套装,49.69,CBM0220A0127,2019,轿车,中大型车,停产,2019,合资,G38,2018
宝马,5系,530Li xDrive,2.0T 手自一体 M运动套装,49.89,CBM0220A0085,2018,轿车,中大型车,停产,2018,合资,G38,2017
宝马,5系,530Li xDrive,2.0T 手自一体 M运动套装(改款),48.19,CBM0220A0226,2021,轿车,中大型车,停产,2021,合资,G38,2021
宝马,5系,530Li xDrive,2.0T 手自一体 M运动套装(改款),48.39,CBM0220A0162,2019,轿车,中大型车,停产,2019,合资,G38,2019
宝马,5系,530Li xDrive,2.0T 手自一体 M运动套装(改款),48.89,CBM0220A0252,2022,轿车,中大型车,停产,2022,合资,G38,2021
宝马,5系,530Li xDrive,2.0T 手自一体 M运动套装(改款),49.69,CBM0220A0098,2018,轿车,中大型车,停产,2018,合资,G38,2018
宝马,5系,530Li xDrive,2.0T 手自一体 M运动套装(改款二),49.19,CBM0220A0278,2022,轿车,中大型车,停产,2023,合资,G38,2022
宝马,5系,530Li xDrive,2.0T 手自一体 豪华套装,48.39,CBM0220A0238,2022,轿车,中大型车,停产,2021,合资,G38,2021
宝马,5系,530Li xDrive,2.0T 手自一体 豪华套装,48.69,CBM0220A0175,2020,轿车,中大型车,停产,2020,合资,G38,2019
宝马,5系,530Li xDrive,2.0T 手自一体 豪华套装,49.19,CBM0220A0301,2023,轿车,中大型车,停产,2024,合资,G38,2023
宝马,5系,530Li xDrive,2.0T 手自一体 豪华套装,49.69,CBM0220A0126,2019,轿车,中大型车,停产,2019,合资,G38,2018
宝马,5系,530Li xDrive,2.0T 手自一体 豪华套装,49.89,CBM0220A0084,2018,轿车,中大型车,停产,2018,合资,G38,2017
宝马,5系,530Li xDrive,2.0T 手自一体 豪华套装(改款),48.19,CBM0220A0225,2021,轿车,中大型车,停产,2021,合资,G38,2021
宝马,5系,530Li xDrive,2.0T 手自一体 豪华套装(改款),48.39,CBM0220A0161,2019,轿车,中大型车,停产,2019,合资,G38,2019
宝马,5系,530Li xDrive,2.0T 手自一体 豪华套装(改款),48.89,CBM0220A0251,2022,轿车,中大型车,停产,2022,合资,G38,2021
宝马,5系,530Li xDrive,2.0T 手自一体 豪华套装(改款),49.69,CBM0220A0099,2018,轿车,中大型车,停产,2018,合资,G38,2018
宝马,5系,530Li xDrive,2.0T 手自一体 豪华套装(改款二),49.19,CBM0220A0277,2022,轿车,中大型车,停产,2023,合资,G38,2022
宝马,5系,530Li xDrive 48V,2.0T 手自一体 M运动套装,50.59,CBM0220A0333,2024,轿车,中大型车,停产,2025,合资,G68,2024
宝马,5系,530Li xDrive 48V,2.0T 手自一体 豪华套装,50.59,CBM0220A0332,2024,轿车,中大型车,停产,2025,合资,G68,2024
宝马,5系,535Le,2.0T 手自一体 M运动套装,49.99,CBM0220A0206,2021,轿车,中大型车,停产,2021,合资,G38,2020
宝马,5系,535Le,2.0T 手自一体 M运动套装(改款),49.99,CBM0220A0232,2021,轿车,中大型车,停产,2021,合资,G38,2021
宝马,5系,535Le,2.0T 手自一体 M运动套装(改款二),49.99,CBM0220A0284,2022,轿车,中大型车,停产,2024,合资,G38,2022
宝马,5系,535Le,2.0T 手自一体 先锋版 M运动套装,53.69,CBM0220A0207,2021,轿车,中大型车,停产,2021,合资,G38,2020
宝马,5系,535Le,2.0T 手自一体 先锋版 M运动套装(改款),53.69,CBM0220A0233,2021,轿车,中大型车,停产,2021,合资,G38,2021
宝马,5系,535Le,2.0T 手自一体 先锋版M运动套装,53.69,CBM0220A0246,2022,轿车,中大型车,停产,2021,合资,G38,2021
宝马,5系,535Le,2.0T 手自一体 先锋版M运动套装(改款),53.69,CBM0220A0259,2022,轿车,中大型车,停产,2022,合资,G38,2021
